Gr Liv Area,Gr Liv Area^2,Gr Liv Area^3,Overall Qual,Total Bsmt SF,Garage Area,Year Built,Mas Vnr Area,SalePrice
1602.0,2566404.0,4111379208.0,6.0,1602.0,529.0,1977.0,126.0,215000
2153.0,4635409.0,9980035577.0,9.0,1440.0,736.0,2000.0,204.0,313000
1566.0,2452356.0,3840389496.0,5.0,816.0,450.0,1924.0,145.0,139000
2234.0,4990756.0,11149348904.0,9.0,2216.0,1166.0,2008.0,748.0,501837
1137.0,1292769.0,1469878353.0,6.0,1112.0,551.0,1987.0,72.0,176000
935.0,874225.0,817400375.0,5.0,935.0,288.0,1965.0,114.0,137000
713.0,508369.0,362467097.0,3.0,713.0,371.0,1930.0,0.0,99800
2084.0,4343056.0,9050928704.0,10.0,2078.0,1220.0,2007.0,816.0,385000
1743.0,3038049.0,5295319407.0,9.0,1739.0,927.0,2008.0,284.0,335000
1636.0,2676496.0,4378747456.0,6.0,916.0,386.0,1996.0,0.0,173000
1020.0,1040400.0,1061208000.0,5.0,780.0,0.0,1875.0,0.0,94000
1114.0,1240996.0,1382469544.0,5.0,1114.0,576.0,2004.0,0.0,159000
1304.0,1700416.0,2217342464.0,5.0,264.0,336.0,1976.0,0.0,115000
2088.0,4359744.0,9103145472.0,8.0,948.0,656.0,2007.0,108.0,250000
1734.0,3006756.0,5213714904.0,8.0,1587.0,528.0,1995.0,0.0,239500
1958.0,3833764.0,7506509912.0,7.0,779.0,499.0,1994.0,0.0,220000
1060.0,1123600.0,1191016000.0,5.0,756.0,308.0,1925.0,0.0,136500
1766.0,3118756.0,5507723096.0,9.0,1751.0,874.0,2008.0,402.0,395039
1458.0,2125764.0,3099363912.0,6.0,912.0,330.0,1948.0,0.0,97500
2206.0,4866436.0,10735357816.0,9.0,1090.0,670.0,2005.0,525.0,300000
1384.0,1915456.0,2650991104.0,6.0,384.0,390.0,1997.0,0.0,161500
848.0,719104.0,609800192.0,6.0,848.0,420.0,2003.0,170.0,136500
1866.0,3481956.0,6497329896.0,9.0,1858.0,870.0,2008.0,492.0,336860
943.0,889249.0,838561807.0,5.0,943.0,528.0,1967.0,323.0,134500
1107.0,1225449.0,1356572043.0,5.0,949.0,308.0,1967.0,0.0,127000
1588.0,2521744.0,4004529472.0,7.0,1588.0,472.0,1999.0,183.0,214000
1368.0,1871424.0,2560108032.0,6.0,684.0,216.0,1910.0,0.0,114504
1632.0,2663424.0,4346707968.0,5.0,1632.0,576.0,1967.0,0.0,143000
1195.0,1428025.0,1706489875.0,5.0,1195.0,0.0,1946.0,0.0,98500
2495.0,6225025.0,15531437375.0,7.0,1313.0,342.0,1890.0,0.0,184000
1431.0,2047761.0,2930345991.0,6.0,1099.0,296.0,1962.0,305.0,165000
990.0,980100.0,970299000.0,5.0,990.0,384.0,1994.0,0.0,146000
1247.0,1555009.0,1939096223.0,8.0,1247.0,550.0,2005.0,0.0,197000
1535.0,2356225.0,3616805375.0,5.0,0.0,400.0,1979.0,0.0,118858
1055.0,1113025.0,1174241375.0,7.0,1055.0,319.0,1976.0,0.0,137500
2696.0,7268416.0,19595649536.0,9.0,2846.0,958.0,2003.0,1095.0,500000
1948.0,3794704.0,7392083392.0,7.0,847.0,434.0,2003.0,16.0,211000
869.0,755161.0,656234909.0,4.0,440.0,0.0,1923.0,0.0,85500
1463.0,2140369.0,3131359847.0,7.0,1463.0,539.0,1998.0,0.0,207000
1280.0,1638400.0,2097152000.0,5.0,793.0,432.0,1966.0,87.0,175000
1651.0,2725801.0,4500297451.0,7.0,831.0,450.0,1999.0,0.0,185900
968.0,937024.0,907039232.0,4.0,656.0,216.0,1927.0,0.0,64500
874.0,763876.0,667627624.0,4.0,864.0,576.0,1971.0,0.0,97500
864.0,746496.0,644972544.0,5.0,864.0,360.0,1965.0,0.0,62383
1709.0,2920681.0,4991443829.0,7.0,970.0,380.0,2004.0,50.0,134000
1334.0,1779556.0,2373927704.0,7.0,1334.0,477.0,1967.0,264.0,164500
924.0,853776.0,788889024.0,5.0,672.0,576.0,1949.0,0.0,122900
1969.0,3876961.0,7633736209.0,6.0,1272.0,400.0,1938.0,0.0,141000
2138.0,4571044.0,9772892072.0,5.0,849.0,360.0,1898.0,0.0,106000
2172.0,4717584.0,10246592448.0,9.0,1519.0,687.0,2000.0,295.0,291000
1224.0,1498176.0,1833767424.0,6.0,612.0,528.0,2009.0,76.0,173733
1218.0,1483524.0,1806932232.0,7.0,1218.0,676.0,2009.0,0.0,204500
1074.0,1153476.0,1238833224.0,6.0,663.0,467.0,1950.0,0.0,144500
1442.0,2079364.0,2998442888.0,7.0,1424.0,500.0,1990.0,0.0,180500
1405.0,1974025.0,2773505125.0,7.0,1405.0,478.0,2003.0,163.0,173000
1743.0,3038049.0,5295319407.0,6.0,702.0,539.0,1968.0,365.0,175000
1117.0,1247689.0,1393668613.0,5.0,1117.0,264.0,1963.0,0.0,136870
1632.0,2663424.0,4346707968.0,6.0,800.0,484.0,1966.0,252.0,173000
1351.0,1825201.0,2465846551.0,5.0,901.0,576.0,1925.0,0.0,122000
988.0,976144.0,964430272.0,6.0,988.0,297.0,1959.0,0.0,149500
925.0,855625.0,791453125.0,5.0,925.0,429.0,1965.0,0.0,117500
1721.0,2961841.0,5097328361.0,8.0,1721.0,554.0,2005.0,210.0,232698
1768.0,3125824.0,5526456832.0,8.0,866.0,578.0,2007.0,0.0,212000
2683.0,7198489.0,19313545987.0,6.0,930.0,473.0,1990.0,304.0,290000
1092.0,1192464.0,1302170688.0,6.0,1092.0,504.0,1964.0,260.0,145000
1258.0,1582564.0,1990865512.0,4.0,1198.0,400.0,1969.0,0.0,108959
1092.0,1192464.0,1302170688.0,4.0,546.0,0.0,1970.0,189.0,93900
2364.0,5588496.0,13211204544.0,9.0,2330.0,820.0,2009.0,760.0,611657
886.0,784996.0,695506456.0,5.0,190.0,273.0,1938.0,0.0,91300
868.0,753424.0,653972032.0,5.0,768.0,576.0,1971.0,0.0,119900
1109.0,1229881.0,1363938029.0,5.0,372.0,288.0,1971.0,82.0,139000
2601.0,6765201.0,17596287801.0,5.0,612.0,621.0,1921.0,0.0,189000
2358.0,5560164.0,13110866712.0,8.0,684.0,0.0,1872.0,0.0,122000
1321.0,1745041.0,2305199161.0,8.0,1312.0,484.0,1990.0,0.0,212000
1264.0,1597696.0,2019487744.0,6.0,676.0,400.0,1914.0,0.0,147500
1422.0,2022084.0,2875403448.0,5.0,978.0,286.0,1960.0,0.0,139900
1236.0,1527696.0,1888232256.0,5.0,912.0,288.0,1961.0,0.0,135000
1097.0,1203409.0,1320139673.0,5.0,1097.0,672.0,1994.0,0.0,145000
1079.0,1164241.0,1256216039.0,7.0,570.0,249.0,1948.0,0.0,125600
1256.0,1577536.0,1981385216.0,6.0,1256.0,578.0,1986.0,228.0,180000
1537.0,2362369.0,3630961153.0,8.0,1518.0,788.0,2006.0,258.0,294000
1556.0,2421136.0,3767287616.0,6.0,782.0,470.0,1949.0,340.0,172500
2299.0,5285401.0,12151136899.0,6.0,938.0,482.0,1999.0,0.0,204000
1008.0,1016064.0,1024192512.0,5.0,923.0,678.0,1977.0,144.0,153500
1044.0,1089936.0,1137893184.0,5.0,912.0,372.0,1968.0,0.0,139000
1456.0,2119936.0,3086626816.0,6.0,855.0,440.0,1978.0,0.0,138000
1939.0,3759721.0,7290099019.0,8.0,1095.0,1053.0,2006.0,0.0,266000
1484.0,2202256.0,3268147904.0,8.0,1476.0,472.0,2006.0,32.0,265900
1902.0,3617604.0,6880682808.0,7.0,1902.0,567.0,1959.0,0.0,335000
1560.0,2433600.0,3796416000.0,5.0,1560.0,484.0,1958.0,260.0,128600
1324.0,1752976.0,2320940224.0,7.0,1228.0,585.0,1976.0,130.0,174000
816.0,665856.0,543338496.0,5.0,816.0,210.0,1925.0,0.0,109000
1929.0,3721041.0,7177888089.0,7.0,1057.0,650.0,2001.0,0.0,226000
520.0,270400.0,140608000.0,4.0,520.0,240.0,1927.0,0.0,68500
1324.0,1752976.0,2320940224.0,6.0,662.0,180.0,1920.0,0.0,122000
1034.0,1069156.0,1105507304.0,6.0,456.0,504.0,1978.0,23.0,149900
1369.0,1874161.0,2565726409.0,6.0,672.0,300.0,1925.0,0.0,103600
987.0,974169.0,961504803.0,6.0,483.0,264.0,1971.0,504.0,96000
1541.0,2374681.0,3659383421.0,7.0,1541.0,532.0,2005.0,226.0,220000
1338.0,1790244.0,2395346472.0,6.0,520.0,576.0,1983.0,100.0,156500
2180.0,4752400.0,10360232000.0,6.0,1138.0,720.0,1915.0,0.0,161000
2452.0,6012304.0,14742169408.0,9.0,2452.0,886.0,2003.0,724.0,445000
1200.0,1440000.0,1728000000.0,7.0,1174.0,440.0,1966.0,202.0,163500
1740.0,3027600.0,5268024000.0,5.0,936.0,225.0,1920.0,0.0,122250
2574.0,6625476.0,17053975224.0,8.0,1482.0,868.0,2007.0,270.0,276000
2022.0,4088484.0,8266914648.0,7.0,1160.0,505.0,1977.0,299.0,192000
1525.0,2325625.0,3546578125.0,6.0,756.0,440.0,2000.0,456.0,177000
1092.0,1192464.0,1302170688.0,5.0,1092.0,0.0,2007.0,0.0,146000
1660.0,2755600.0,4574296000.0,7.0,831.0,493.0,2002.0,95.0,195000
1844.0,3400336.0,6270219584.0,6.0,1844.0,546.0,1977.0,480.0,190000
1755.0,3080025.0,5405443875.0,6.0,840.0,530.0,1999.0,148.0,214000
1586.0,2515396.0,3989418056.0,8.0,960.0,480.0,1999.0,466.0,170000
948.0,898704.0,851971392.0,4.0,948.0,280.0,1954.0,0.0,119000
1640.0,2689600.0,4410944000.0,5.0,0.0,394.0,1950.0,0.0,131000
1577.0,2486929.0,3921887033.0,6.0,972.0,312.0,1939.0,0.0,140200
1982.0,3928324.0,7785938168.0,6.0,572.0,501.0,1986.0,242.0,208000
1675.0,2805625.0,4699421875.0,6.0,1666.0,435.0,1999.0,0.0,195000
2634.0,6937956.0,18274576104.0,5.0,1248.0,968.0,1969.0,368.0,200000
2526.0,6380676.0,16117587576.0,8.0,1165.0,844.0,1994.0,391.0,290000
1133.0,1283689.0,1454419637.0,6.0,192.0,308.0,2008.0,0.0,143000
1666.0,2775556.0,4624076296.0,6.0,1204.0,384.0,1927.0,0.0,135000
2350.0,5522500.0,12977875000.0,5.0,973.0,393.0,1920.0,0.0,130000
1448.0,2096704.0,3036027392.0,8.0,1372.0,692.0,2006.0,238.0,238500
1588.0,2521744.0,4004529472.0,8.0,1588.0,825.0,2006.0,410.0,227000
1152.0,1327104.0,1528823808.0,6.0,1092.0,300.0,1950.0,0.0,158500
1384.0,1915456.0,2650991104.0,5.0,1348.0,404.0,1996.0,0.0,177900
1055.0,1113025.0,1174241375.0,7.0,1061.0,319.0,1978.0,0.0,142500
1922.0,3694084.0,7100029448.0,8.0,1922.0,692.0,2002.0,886.0,282000
1092.0,1192464.0,1302170688.0,4.0,546.0,286.0,1970.0,80.0,75000
1724.0,2972176.0,5124031424.0,7.0,880.0,527.0,1998.0,0.0,188000
1638.0,2683044.0,4394826072.0,9.0,1614.0,495.0,2000.0,260.0,300000
1768.0,3125824.0,5526456832.0,5.0,731.0,240.0,1937.0,252.0,175000
1531.0,2343961.0,3588604291.0,4.0,756.0,209.0,1947.0,0.0,127000
2614.0,6832996.0,17861451544.0,6.0,1522.0,624.0,1974.0,0.0,240000
1009.0,1018081.0,1027243729.0,5.0,995.0,576.0,1977.0,51.0,160000
1510.0,2280100.0,3442951000.0,5.0,1510.0,517.0,1967.0,268.0,178900
1540.0,2371600.0,3652264000.0,7.0,754.0,495.0,1994.0,0.0,184000
1500.0,2250000.0,3375000000.0,7.0,1500.0,570.0,2004.0,210.0,190000
2108.0,4443664.0,9367243712.0,6.0,1127.0,540.0,1935.0,0.0,235000
1477.0,2181529.0,3222118333.0,7.0,861.0,216.0,1928.0,0.0,145000
2620.0,6864400.0,17984728000.0,5.0,1361.0,600.0,1977.0,1.0,190000
1632.0,2663424.0,4346707968.0,5.0,784.0,898.0,1969.0,178.0,173000
1518.0,2304324.0,3497963832.0,8.0,1518.0,588.0,2003.0,472.0,274000
1226.0,1503076.0,1842771176.0,8.0,1226.0,484.0,1978.0,0.0,206000
1208.0,1459264.0,1762790912.0,7.0,1208.0,632.0,2005.0,0.0,183600
894.0,799236.0,714516984.0,5.0,894.0,308.0,1976.0,0.0,128200
1344.0,1806336.0,2427715584.0,7.0,1344.0,784.0,1997.0,200.0,206300
2500.0,6250000.0,15625000000.0,8.0,1168.0,683.0,2005.0,130.0,355000
732.0,535824.0,392223168.0,5.0,732.0,240.0,1952.0,0.0,118900
1646.0,2709316.0,4459534136.0,8.0,1594.0,525.0,2004.0,186.0,300000
1125.0,1265625.0,1423828125.0,6.0,1041.0,352.0,1976.0,255.0,125000
1419.0,2013561.0,2857243059.0,9.0,1419.0,588.0,2001.0,0.0,290000
2232.0,4981824.0,11119431168.0,8.0,1173.0,623.0,1993.0,372.0,263550
1146.0,1313316.0,1505060136.0,7.0,868.0,438.0,2003.0,442.0,187500
1658.0,2748964.0,4557782312.0,8.0,1614.0,726.0,2008.0,294.0,257500
2128.0,4528384.0,9636401152.0,5.0,1040.0,0.0,1922.0,0.0,62500
987.0,974169.0,961504803.0,6.0,483.0,264.0,1972.0,510.0,118000
1828.0,3341584.0,6108415552.0,8.0,1298.0,876.0,2006.0,0.0,250000
672.0,451584.0,303464448.0,4.0,672.0,308.0,1940.0,0.0,86900
1502.0,2256004.0,3388518008.0,6.0,602.0,180.0,1923.0,0.0,165000
1559.0,2430481.0,3789119879.0,5.0,1559.0,812.0,1948.0,0.0,153500
1680.0,2822400.0,4741632000.0,9.0,1555.0,1138.0,2009.0,242.0,323262
990.0,980100.0,970299000.0,5.0,990.0,440.0,1994.0,0.0,143000
729.0,531441.0,387420489.0,3.0,270.0,0.0,1935.0,0.0,52000
1778.0,3161284.0,5620762952.0,8.0,1573.0,495.0,2005.0,473.0,375000
914.0,835396.0,763551944.0,4.0,914.0,270.0,1961.0,0.0,128000
1728.0,2985984.0,5159780352.0,5.0,1728.0,576.0,1965.0,108.0,142600
1770.0,3132900.0,5545233000.0,5.0,900.0,530.0,1968.0,300.0,155000
1801.0,3243601.0,5841725401.0,7.0,1501.0,484.0,1959.0,0.0,289000
1312.0,1721344.0,2258403328.0,7.0,1312.0,495.0,1958.0,125.0,186000
1052.0,1106704.0,1164252608.0,5.0,1052.0,288.0,1968.0,168.0,138500
1494.0,2232036.0,3334661784.0,6.0,1479.0,576.0,1997.0,0.0,217000
1678.0,2815684.0,4724717752.0,5.0,1678.0,0.0,1959.0,74.0,119900
1187.0,1408969.0,1672446203.0,6.0,1168.0,420.0,1992.0,0.0,185000
840.0,705600.0,592704000.0,3.0,798.0,250.0,1920.0,0.0,64000
1780.0,3168400.0,5639752000.0,8.0,920.0,612.0,2007.0,0.0,264966
1425.0,2030625.0,2893640625.0,7.0,1425.0,591.0,1998.0,0.0,193000
1558.0,2427364.0,3781833112.0,5.0,913.0,288.0,1945.0,0.0,140000
960.0,921600.0,884736000.0,4.0,648.0,364.0,1965.0,0.0,145000
1567.0,2455489.0,3847751263.0,6.0,1562.0,542.0,1966.0,210.0,256000
2087.0,4355569.0,9090072503.0,6.0,832.0,444.0,1966.0,157.0,187500
1050.0,1102500.0,1157625000.0,5.0,1050.0,368.0,1961.0,0.0,136500
2285.0,5221225.0,11930499125.0,8.0,969.0,648.0,2000.0,72.0,248000
1220.0,1488400.0,1815848000.0,7.0,1220.0,397.0,2005.0,16.0,180000
1647.0,2712609.0,4467667023.0,4.0,1105.0,280.0,1953.0,0.0,153000
825.0,680625.0,561515625.0,5.0,825.0,720.0,1955.0,0.0,125000
864.0,746496.0,644972544.0,6.0,864.0,300.0,1959.0,0.0,127500
1138.0,1295044.0,1473760072.0,6.0,1138.0,480.0,1960.0,54.0,148000
990.0,980100.0,970299000.0,4.0,990.0,0.0,1994.0,0.0,123600
1644.0,2702736.0,4443297984.0,6.0,1416.0,418.0,1953.0,238.0,167000
1720.0,2958400.0,5088448000.0,7.0,840.0,400.0,2002.0,0.0,188000
2020.0,4080400.0,8242408000.0,9.0,2020.0,896.0,2008.0,450.0,404000
1728.0,2985984.0,5159780352.0,5.0,1216.0,371.0,1953.0,0.0,156000
672.0,451584.0,303464448.0,4.0,432.0,0.0,1925.0,0.0,72000
1229.0,1510441.0,1856331989.0,6.0,561.0,462.0,1980.0,0.0,121000
914.0,835396.0,763551944.0,5.0,914.0,368.0,1970.0,32.0,133000
1020.0,1040400.0,1061208000.0,5.0,980.0,528.0,1964.0,50.0,165000
1204.0,1449616.0,1745337664.0,8.0,1191.0,461.0,1987.0,0.0,130000
1422.0,2022084.0,2875403448.0,5.0,1290.0,352.0,1926.0,0.0,136500
1008.0,1016064.0,1024192512.0,5.0,1008.0,384.0,1968.0,182.0,139500
1913.0,3659569.0,7000755497.0,6.0,896.0,342.0,1928.0,0.0,177000
990.0,980100.0,970299000.0,5.0,990.0,528.0,1994.0,0.0,155000
1836.0,3370896.0,6188965056.0,8.0,1836.0,517.0,2008.0,288.0,264500
1041.0,1083681.0,1128111921.0,5.0,1041.0,294.0,1958.0,0.0,128000
1316.0,1731856.0,2279122496.0,5.0,926.0,484.0,1929.0,0.0,130000
1374.0,1887876.0,2593941624.0,7.0,384.0,400.0,2004.0,0.0,184500
1004.0,1008016.0,1012048064.0,7.0,502.0,200.0,1930.0,0.0,105000
1779.0,3164841.0,5630252139.0,7.0,951.0,586.0,1999.0,0.0,217000
864.0,746496.0,644972544.0,5.0,864.0,336.0,1962.0,0.0,105000
2044.0,4177936.0,8539701184.0,7.0,738.0,489.0,1980.0,280.0,185000
1073.0,1151329.0,1235376017.0,5.0,1073.0,515.0,1965.0,168.0,156000
2362.0,5579044.0,13177701928.0,8.0,1220.0,1105.0,1998.0,0.0,312500
864.0,746496.0,644972544.0,3.0,864.0,0.0,1914.0,0.0,67000
1242.0,1542564.0,1915864488.0,4.0,484.0,336.0,1946.0,0.0,109900
1510.0,2280100.0,3442951000.0,4.0,677.0,720.0,1910.0,0.0,87500
1276.0,1628176.0,2077552576.0,5.0,1276.0,350.0,1958.0,0.0,60000
1183.0,1399489.0,1655595487.0,5.0,528.0,288.0,1959.0,0.0,138000
2340.0,5475600.0,12812904000.0,8.0,1236.0,787.0,1996.0,402.0,306000
892.0,795664.0,709732288.0,5.0,892.0,288.0,1967.0,60.0,100000
941.0,885481.0,833237621.0,5.0,941.0,564.0,1978.0,124.0,145000
1764.0,3111696.0,5489031744.0,6.0,928.0,470.0,1997.0,0.0,231500
1491.0,2223081.0,3314613771.0,8.0,1491.0,490.0,2001.0,0.0,209000
1812.0,3283344.0,5949419328.0,7.0,835.0,478.0,2004.0,0.0,193000
1368.0,1871424.0,2560108032.0,5.0,1078.0,195.0,1950.0,0.0,120000
1646.0,2709316.0,4459534136.0,7.0,1594.0,482.0,2004.0,174.0,250000
988.0,976144.0,964430272.0,5.0,988.0,572.0,1961.0,57.0,128500
1461.0,2134521.0,3118535181.0,6.0,686.0,225.0,1926.0,0.0,135000
988.0,976144.0,964430272.0,4.0,526.0,297.0,1973.0,0.0,105000
1512.0,2286144.0,3456649728.0,8.0,1512.0,845.0,2004.0,264.0,203000
950.0,902500.0,857375000.0,5.0,984.0,400.0,1953.0,0.0,130000
1456.0,2119936.0,3086626816.0,6.0,728.0,429.0,2006.0,0.0,172785
1328.0,1763584.0,2342039552.0,5.0,1350.0,308.0,1959.0,0.0,170000
2726.0,7431076.0,20257113176.0,8.0,279.0,691.0,1986.0,0.0,315000
1456.0,2119936.0,3086626816.0,7.0,728.0,440.0,2006.0,0.0,155835
1141.0,1301881.0,1485446221.0,7.0,1141.0,484.0,2006.0,0.0,152000
1063.0,1129969.0,1201157047.0,5.0,1056.0,280.0,1954.0,110.0,128000
1524.0,2322576.0,3539605824.0,7.0,1524.0,478.0,1979.0,0.0,245000
1040.0,1081600.0,1124864000.0,5.0,1040.0,748.0,1977.0,0.0,134900
1669.0,2785561.0,4649101309.0,4.0,1093.0,288.0,1924.0,0.0,107000
1324.0,1752976.0,2320940224.0,4.0,672.0,240.0,1936.0,0.0,128000
2497.0,6235009.0,15568817473.0,8.0,2461.0,676.0,1981.0,0.0,373000
1214.0,1473796.0,1789188344.0,7.0,1214.0,520.0,2009.0,0.0,179781
1804.0,3254416.0,5870966464.0,7.0,994.0,442.0,1999.0,0.0,189000
1445.0,2088025.0,3017196125.0,6.0,676.0,484.0,1900.0,0.0,138500
1032.0,1065024.0,1099104768.0,5.0,0.0,260.0,1935.0,0.0,125000
1710.0,2924100.0,5000211000.0,7.0,1710.0,550.0,2004.0,108.0,240000
1005.0,1010025.0,1015075125.0,4.0,1005.0,440.0,1964.0,0.0,115400
1419.0,2013561.0,2857243059.0,8.0,408.0,527.0,2002.0,0.0,184100
2009.0,4036081.0,8108486729.0,7.0,989.0,400.0,1939.0,0.0,150000
898.0,806404.0,724150792.0,5.0,833.0,326.0,1968.0,0.0,140000
1516.0,2298256.0,3484156096.0,6.0,1516.0,472.0,1964.0,180.0,167000
1294.0,1674436.0,2166720184.0,4.0,0.0,0.0,1900.0,0.0,106250
1844.0,3400336.0,6270219584.0,8.0,1844.0,620.0,2005.0,366.0,257000
1660.0,2755600.0,4574296000.0,8.0,1660.0,660.0,2007.0,292.0,256000
1360.0,1849600.0,2515456000.0,8.0,1220.0,565.0,1984.0,0.0,187500
864.0,746496.0,644972544.0,5.0,864.0,312.0,1967.0,0.0,130000
1450.0,2102500.0,3048625000.0,7.0,624.0,288.0,1920.0,0.0,132000
1800.0,3240000.0,5832000000.0,9.0,1800.0,702.0,2007.0,0.0,239000
1478.0,2184484.0,3228667352.0,6.0,1478.0,442.0,1957.0,0.0,156500
2945.0,8673025.0,25542058625.0,10.0,1410.0,641.0,2006.0,1031.0,438780
1432.0,2050624.0,2936493568.0,5.0,264.0,360.0,1910.0,0.0,132000
1216.0,1478656.0,1798045696.0,6.0,1216.0,402.0,1998.0,116.0,164000
2784.0,7750656.0,21577826304.0,7.0,1392.0,564.0,1978.0,184.0,250000
1352.0,1827904.0,2471326208.0,5.0,1062.0,288.0,1958.0,120.0,130000
967.0,935089.0,904231063.0,5.0,967.0,180.0,1920.0,0.0,99900
1052.0,1106704.0,1164252608.0,6.0,1052.0,311.0,1963.0,203.0,127000
768.0,589824.0,452984832.0,5.0,768.0,396.0,1972.0,0.0,133000
1419.0,2013561.0,2857243059.0,8.0,1419.0,567.0,2007.0,0.0,392000
1641.0,2692881.0,4419017721.0,9.0,1641.0,885.0,2008.0,406.0,316500
1809.0,3272481.0,5919918129.0,7.0,945.0,638.0,2005.0,0.0,209700
1466.0,2149156.0,3150662696.0,8.0,1466.0,610.0,2007.0,0.0,201000
1624.0,2637376.0,4283098624.0,8.0,1624.0,757.0,1994.0,0.0,262000
1514.0,2292196.0,3470384744.0,6.0,794.0,394.0,2000.0,0.0,190000
2014.0,4056196.0,8169178744.0,5.0,716.0,624.0,1900.0,0.0,169000
1510.0,2280100.0,3442951000.0,6.0,755.0,216.0,1920.0,0.0,149000
1547.0,2393209.0,3702294323.0,7.0,756.0,614.0,2009.0,0.0,215200
640.0,409600.0,262144000.0,3.0,0.0,240.0,1945.0,0.0,84900
1475.0,2175625.0,3209046875.0,5.0,757.0,336.0,1977.0,0.0,127000
1869.0,3493161.0,6528717909.0,5.0,1088.0,456.0,1890.0,0.0,124900
1488.0,2214144.0,3294646272.0,7.0,1488.0,506.0,2004.0,0.0,260000
1363.0,1857769.0,2532139147.0,7.0,1385.0,439.0,1954.0,0.0,241500
835.0,697225.0,582182875.0,5.0,458.0,366.0,1920.0,0.0,83000
1489.0,2217121.0,3301293169.0,6.0,778.0,240.0,1940.0,0.0,139500
1873.0,3508129.0,6570725617.0,7.0,988.0,597.0,1999.0,0.0,235500
1216.0,1478656.0,1798045696.0,5.0,1216.0,336.0,1955.0,0.0,129500
1786.0,3189796.0,5696975656.0,6.0,824.0,684.0,1997.0,0.0,204750
1713.0,2934369.0,5026574097.0,8.0,1713.0,856.0,2004.0,262.0,274900
1232.0,1517824.0,1869959168.0,6.0,816.0,440.0,1916.0,0.0,147500
1578.0,2490084.0,3929352552.0,8.0,1573.0,840.0,2008.0,194.0,287090
845.0,714025.0,603351125.0,2.0,0.0,256.0,1939.0,0.0,68104
1212.0,1468944.0,1780360128.0,6.0,506.0,492.0,1977.0,46.0,151000
1552.0,2408704.0,3738308608.0,7.0,1552.0,782.0,2005.0,196.0,212900
715.0,511225.0,365525875.0,3.0,715.0,660.0,1929.0,0.0,68000
1824.0,3326976.0,6068404224.0,5.0,1824.0,484.0,1957.0,0.0,146000
1736.0,3013696.0,5231776256.0,9.0,1736.0,834.0,2008.0,302.0,360000
1611.0,2595321.0,4181062131.0,6.0,780.0,442.0,1964.0,360.0,167900
2259.0,5103081.0,11527859979.0,6.0,1809.0,450.0,1953.0,184.0,217000
899.0,808201.0,726572699.0,5.0,864.0,288.0,1967.0,89.0,130000
1724.0,2972176.0,5124031424.0,7.0,796.0,616.0,2003.0,190.0,196500
816.0,665856.0,543338496.0,6.0,816.0,0.0,1990.0,104.0,118500
1322.0,1747684.0,2310438248.0,6.0,855.0,440.0,1974.0,0.0,147000
1600.0,2560000.0,4096000000.0,6.0,916.0,460.0,1997.0,0.0,169000
1652.0,2729104.0,4508479808.0,8.0,1494.0,499.0,2000.0,0.0,251000
1576.0,2483776.0,3914430976.0,6.0,1208.0,368.0,1961.0,90.0,174500
1121.0,1256641.0,1408694561.0,5.0,1121.0,480.0,1963.0,0.0,139000
1055.0,1113025.0,1174241375.0,7.0,1055.0,440.0,1977.0,0.0,148500
904.0,817216.0,738763264.0,1.0,683.0,0.0,1922.0,0.0,61000
1652.0,2729104.0,4508479808.0,5.0,686.0,416.0,1915.0,0.0,139000
1536.0,2359296.0,3623878656.0,5.0,768.0,400.0,2005.0,0.0,167000
2119.0,4490161.0,9514651159.0,6.0,689.0,583.0,1972.0,333.0,158000
1388.0,1926544.0,2674043072.0,6.0,675.0,317.0,1977.0,62.0,157500
1478.0,2184484.0,3228667352.0,7.0,1454.0,506.0,1991.0,0.0,210000
1370.0,1876900.0,2571353000.0,7.0,1090.0,479.0,1976.0,189.0,152000
1409.0,1985281.0,2797260929.0,7.0,1409.0,576.0,2002.0,0.0,245000
952.0,906304.0,862801408.0,6.0,952.0,288.0,1968.0,86.0,128500
987.0,974169.0,961504803.0,6.0,483.0,264.0,1973.0,158.0,100000
1200.0,1440000.0,1728000000.0,6.0,600.0,480.0,2005.0,0.0,165000
1392.0,1937664.0,2697228288.0,7.0,689.0,540.0,2007.0,0.0,146000
733.0,537289.0,393832837.0,1.0,0.0,487.0,1952.0,0.0,13100
841.0,707281.0,594823321.0,4.0,721.0,294.0,1950.0,0.0,82000
1571.0,2468041.0,3877292411.0,6.0,799.0,380.0,1993.0,0.0,178000
1680.0,2822400.0,4741632000.0,5.0,1680.0,528.0,1976.0,164.0,136905
884.0,781456.0,690807104.0,5.0,884.0,240.0,1939.0,0.0,113000
1836.0,3370896.0,6188965056.0,8.0,1836.0,862.0,2004.0,42.0,280000
1188.0,1411344.0,1676676672.0,6.0,988.0,621.0,1956.0,0.0,185000
1868.0,3489424.0,6518244032.0,9.0,1868.0,1085.0,2005.0,568.0,415000
1180.0,1392400.0,1643032000.0,4.0,700.0,252.0,1922.0,0.0,137500
2403.0,5774409.0,13875904827.0,7.0,1032.0,349.0,1940.0,0.0,244400
827.0,683929.0,565609283.0,5.0,0.0,392.0,1955.0,0.0,107500
1416.0,2005056.0,2839159296.0,5.0,816.0,576.0,1918.0,0.0,112000
1989.0,3956121.0,7868724669.0,8.0,1065.0,586.0,2002.0,210.0,255000
